name,Afghanistan,Algeria,Angola,Argentina,Australia,Austria,Bahrain,Bangladesh,Belgium,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Brunei,Cambodia,Cameroon,Canada,Chad,Chile,China,Colombia,Congo,Congo Dem Rep,CoteDIvore,Cuba,Czech,Denmark,Ecuador,Egypt,Eritrea,Ethiopia,Finland,France,Gabon,Gambia,Germany,Ghana,Greece,Hong Kong,Hungary,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Lebanon,Lesotho,Liberia,Libya,Madagascar,Malawi,Malaysia,Mali,Mauritania,Mauritius,Mexico,Mongolia,Morocco,Mozambique,Namibia,Netherlands,New Zealand,Niger,Nigeria,North Korea,Norway,Oman,Pakistan,Palestine,Paraguay,Peru,Philippines,Portugal,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Seychelles,Sierra Leone,Singapore,Slovakia,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tanzania,Thailand,Togo,Tunisia,Turkey,UAE,UK,USA,Uganda,Ukraine,Uruguay,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
Interest > Sports > Poker and Professional Gambling,1.0,32.0,1.0,,189.0,2.0,54.0,3.0,8.0,,,13.0,3.0,,,,28.0,,,,,,4.0,,,2.0,2.0,,80.0,,,2.0,35.0,,,18.0,26.0,5.0,6.0,1.0,2475.0,8.0,,7.0,10.0,6.0,10.0,,6.0,23.0,54.0,62.0,51.0,10.0,1.0,7.0,,3.0,130.0,12.0,,5.0,2.0,,49.0,5.0,23.0,9.0,40.0,,49.0,,18.0,69.0,15.0,6.0,,16.0,39.0,,365.0,1.0,3.0,1.0,175.0,,,1.0,45.0,,,8880.0,2.0,,5.0,,5.0,8.0,2.0,6.0,5.0,1.0,3.0,5.0,,7.0,8.0,887.0,72.0,1703.0,4.0,,,,,36.0,2.0,19.0
Interest > Sports > Rodeo,,18.0,1.0,,24.0,,5.0,,2.0,,,1.0,1.0,,,1.0,3.0,,,,1.0,,1.0,1.0,,,,,65.0,,1.0,1.0,2.0,,,8.0,1.0,,,,521.0,,,12.0,1.0,3.0,1.0,,,36.0,11.0,12.0,15.0,5.0,,8.0,,1.0,,,2.0,1.0,,,46.0,,3.0,2.0,10.0,,7.0,,7.0,9.0,1.0,16.0,,,4.0,,282.0,1.0,,2.0,186.0,,,,1.0,,,741.0,1.0,,5.0,,6.0,1.0,1.0,,7.0,,2.0,,,4.0,4.0,52.0,6.0,1127.0,4.0,,,,,4.0,,4.0
Interest > Sports > Rowing,,1.0,1.0,,48.0,,26.0,1.0,1.0,1.0,,11.0,,1.0,1.0,,36.0,,1.0,2.0,,,1.0,,,1.0,5.0,,6.0,,1.0,1.0,20.0,1.0,,7.0,2.0,1.0,7.0,1.0,1686.0,3.0,,2.0,11.0,6.0,6.0,,3.0,,11.0,46.0,5.0,1.0,,,1.0,1.0,6.0,,,,2.0,,1.0,2.0,7.0,10.0,12.0,,14.0,,19.0,49.0,6.0,,,,2.0,,85.0,,1.0,1.0,69.0,,1.0,,18.0,,,518.0,2.0,,7.0,4.0,,3.0,5.0,9.0,,4.0,3.0,5.0,1.0,,4.0,439.0,45.0,447.0,1.0,1.0,,,,,5.0,5.0
Interest > Sports > Sailing,,4.0,5.0,,224.0,6.0,275.0,2.0,11.0,1.0,,36.0,3.0,5.0,1.0,1.0,129.0,,1.0,3.0,,1.0,5.0,1.0,1.0,4.0,4.0,,34.0,,2.0,4.0,70.0,,,52.0,6.0,3.0,13.0,3.0,9490.0,10.0,,10.0,39.0,23.0,53.0,1.0,10.0,10.0,37.0,400.0,49.0,11.0,1.0,2.0,1.0,7.0,56.0,12.0,1.0,11.0,4.0,,4.0,10.0,38.0,43.0,74.0,,33.0,,32.0,343.0,15.0,3.0,,,9.0,3.0,917.0,1.0,6.0,5.0,830.0,1.0,,,88.0,1.0,2.0,9181.0,4.0,,18.0,9.0,5.0,9.0,7.0,14.0,,4.0,13.0,232.0,2.0,2.0,13.0,3035.0,210.0,1751.0,8.0,,,,7.0,2.0,17.0,26.0
Interest > Sports > Skiing,,5.0,,,10.0,1.0,,1.0,2.0,,,2.0,,,,,11.0,,1.0,,,,4.0,,,1.0,1.0,,267.0,,1.0,1.0,10.0,,,5.0,1.0,2.0,4.0,,211.0,,118.0,1.0,7.0,1.0,5.0,,2.0,,16.0,4.0,1.0,4.0,1.0,,,2.0,2.0,,,,1.0,,,2.0,2.0,5.0,6.0,,9.0,,13.0,1.0,,2.0,,,1.0,1.0,5.0,,2.0,2.0,26.0,,,1.0,5.0,,,844.0,,,6.0,,,,2.0,6.0,,,4.0,2.0,,1.0,3.0,34.0,14.0,42.0,3.0,,,1.0,,,2.0,11.0
Interest > Sports > Snooker/Pool/Billiards,23.0,1392.0,114.0,42.0,4873.0,176.0,3200.0,455.0,262.0,3.0,11.0,1917.0,157.0,74.0,44.0,140.0,2841.0,5.0,49.0,112.0,28.0,13.0,226.0,73.0,9.0,91.0,155.0,4.0,15991.0,5.0,551.0,95.0,1193.0,20.0,59.0,1336.0,1090.0,119.0,344.0,67.0,108840.0,350.0,143.0,328.0,1334.0,402.0,809.0,56.0,309.0,1094.0,3581.0,4710.0,1957.0,1374.0,160.0,198.0,26.0,637.0,1439.0,44.0,18.0,307.0,101.0,3.0,1803.0,464.0,2501.0,888.0,1623.0,5.0,8290.0,,538.0,4285.0,3569.0,239.0,6.0,64.0,991.0,158.0,6614.0,73.0,341.0,175.0,13258.0,44.0,69.0,173.0,1468.0,18.0,82.0,494530.0,181.0,244.0,484.0,141.0,148.0,1474.0,319.0,378.0,163.0,127.0,769.0,677.0,25.0,233.0,288.0,49806.0,6019.0,13505.0,1667.0,61.0,14.0,13.0,133.0,91.0,2162.0,3108.0
Interest > Sports > Soccer,9.0,405.0,50.0,20.0,1046.0,48.0,407.0,274.0,108.0,1.0,3.0,1201.0,66.0,11.0,15.0,89.0,734.0,2.0,15.0,24.0,15.0,9.0,120.0,38.0,5.0,30.0,65.0,1.0,1635.0,4.0,288.0,37.0,503.0,10.0,48.0,423.0,646.0,37.0,115.0,34.0,18039.0,115.0,127.0,98.0,398.0,119.0,175.0,26.0,83.0,326.0,1868.0,610.0,672.0,912.0,109.0,67.0,13.0,430.0,246.0,20.0,7.0,118.0,22.0,1.0,658.0,245.0,1299.0,268.0,318.0,2.0,4623.0,,190.0,609.0,433.0,127.0,3.0,51.0,120.0,55.0,1197.0,24.0,114.0,98.0,1857.0,25.0,29.0,114.0,300.0,6.0,36.0,228311.0,54.0,130.0,187.0,30.0,59.0,1027.0,127.0,123.0,69.0,41.0,461.0,343.0,13.0,87.0,106.0,5605.0,1849.0,5421.0,948.0,19.0,5.0,6.0,52.0,49.0,1251.0,1977.0
Interest > Sports > Softball,1.0,123.0,10.0,2.0,513.0,14.0,376.0,82.0,18.0,,,194.0,15.0,3.0,3.0,8.0,150.0,1.0,2.0,17.0,1.0,,33.0,3.0,2.0,6.0,13.0,,281.0,,7.0,7.0,165.0,2.0,,126.0,36.0,6.0,19.0,6.0,13860.0,31.0,2.0,62.0,59.0,30.0,66.0,4.0,24.0,151.0,156.0,488.0,459.0,162.0,2.0,38.0,3.0,19.0,54.0,9.0,3.0,21.0,8.0,,196.0,55.0,183.0,71.0,93.0,1.0,145.0,,77.0,461.0,173.0,18.0,1.0,27.0,246.0,14.0,985.0,4.0,50.0,16.0,1684.0,2.0,6.0,4.0,105.0,,3.0,99517.0,14.0,3.0,21.0,12.0,12.0,125.0,33.0,15.0,31.0,9.0,23.0,247.0,2.0,23.0,34.0,4197.0,676.0,3110.0,35.0,7.0,2.0,2.0,12.0,42.0,50.0,117.0
Interest > Sports > Sports Equipment,5.0,234.0,8.0,8.0,611.0,23.0,393.0,23.0,45.0,1.0,,193.0,19.0,11.0,10.0,22.0,384.0,1.0,4.0,20.0,5.0,1.0,21.0,8.0,1.0,13.0,20.0,,281.0,2.0,171.0,21.0,359.0,5.0,12.0,153.0,166.0,16.0,48.0,9.0,10853.0,41.0,5.0,45.0,241.0,46.0,84.0,7.0,41.0,308.0,460.0,665.0,323.0,116.0,21.0,31.0,2.0,133.0,120.0,18.0,2.0,49.0,16.0,,249.0,51.0,299.0,98.0,217.0,,1709.0,,64.0,718.0,1000.0,12.0,1.0,43.0,183.0,20.0,1075.0,3.0,42.0,23.0,1520.0,11.0,10.0,39.0,156.0,1.0,14.0,23773.0,23.0,93.0,92.0,13.0,10.0,144.0,36.0,40.0,13.0,8.0,127.0,289.0,1.0,33.0,50.0,12500.0,525.0,3357.0,443.0,14.0,1.0,2.0,18.0,41.0,331.0,461.0
Interest > Sports > Squash,6.0,47.0,6.0,1.0,652.0,19.0,1184.0,34.0,19.0,,,45.0,3.0,25.0,3.0,1.0,425.0,,2.0,26.0,2.0,1.0,21.0,4.0,,14.0,14.0,,156.0,,14.0,13.0,190.0,1.0,3.0,130.0,20.0,15.0,42.0,5.0,40168.0,40.0,1.0,36.0,111.0,55.0,159.0,3.0,66.0,58.0,85.0,1391.0,164.0,20.0,,9.0,2.0,10.0,349.0,8.0,,14.0,10.0,,150.0,15.0,31.0,120.0,157.0,,109.0,,78.0,1579.0,1976.0,9.0,,27.0,37.0,8.0,2063.0,7.0,28.0,9.0,3423.0,1.0,8.0,2.0,292.0,,6.0,8667.0,16.0,1.0,49.0,21.0,10.0,10.0,24.0,38.0,7.0,5.0,29.0,55.0,4.0,12.0,14.0,15546.0,651.0,2977.0,30.0,9.0,,,20.0,1.0,28.0,53.0
Interest > Sports > Swimming,,9.0,6.0,,156.0,9.0,99.0,3.0,7.0,,,40.0,4.0,1.0,3.0,3.0,95.0,,5.0,3.0,,,7.0,1.0,1.0,4.0,8.0,,27.0,,8.0,4.0,37.0,1.0,,52.0,8.0,7.0,16.0,13.0,5549.0,9.0,1.0,9.0,33.0,12.0,20.0,1.0,13.0,8.0,35.0,106.0,119.0,17.0,,1.0,,6.0,65.0,17.0,1.0,6.0,7.0,,9.0,10.0,58.0,22.0,30.0,1.0,39.0,,34.0,139.0,65.0,1.0,1.0,1.0,30.0,3.0,160.0,4.0,12.0,2.0,217.0,1.0,4.0,,49.0,,1.0,15798.0,5.0,1.0,19.0,11.0,1.0,26.0,20.0,16.0,,8.0,11.0,241.0,2.0,1.0,12.0,4362.0,178.0,1131.0,15.0,3.0,,,4.0,1.0,17.0,42.0
Interest > Sports > Table Tennis,6.0,170.0,8.0,9.0,769.0,23.0,418.0,44.0,49.0,1.0,3.0,186.0,23.0,9.0,5.0,31.0,423.0,,7.0,14.0,6.0,2.0,31.0,11.0,1.0,16.0,29.0,,311.0,,142.0,24.0,454.0,4.0,14.0,178.0,209.0,27.0,57.0,10.0,11626.0,46.0,121.0,46.0,210.0,58.0,86.0,9.0,52.0,99.0,750.0,556.0,342.0,215.0,22.0,21.0,3.0,132.0,126.0,19.0,,46.0,22.0,,173.0,51.0,279.0,128.0,201.0,2.0,1939.0,,104.0,753.0,2342.0,12.0,1.0,46.0,87.0,24.0,1260.0,14.0,11.0,42.0,1581.0,3.0,10.0,36.0,176.0,5.0,11.0,42814.0,29.0,85.0,113.0,21.0,13.0,104.0,46.0,87.0,23.0,13.0,147.0,295.0,2.0,29.0,38.0,10125.0,734.0,3898.0,472.0,10.0,3.0,2.0,18.0,36.0,368.0,560.0
Interest > Sports > Tennis,1.0,91.0,4.0,5.0,483.0,16.0,108.0,21.0,25.0,1.0,3.0,85.0,14.0,5.0,2.0,4.0,260.0,,4.0,6.0,4.0,2.0,17.0,8.0,,7.0,15.0,,148.0,,18.0,12.0,385.0,1.0,1.0,80.0,44.0,11.0,47.0,4.0,5884.0,20.0,118.0,20.0,96.0,42.0,38.0,5.0,26.0,39.0,106.0,124.0,102.0,24.0,,7.0,3.0,28.0,64.0,6.0,,18.0,12.0,,60.0,24.0,104.0,69.0,126.0,,223.0,,82.0,184.0,39.0,4.0,,18.0,49.0,18.0,234.0,8.0,6.0,12.0,437.0,2.0,4.0,2.0,90.0,5.0,1.0,14888.0,15.0,4.0,64.0,14.0,3.0,18.0,17.0,67.0,6.0,8.0,48.0,270.0,1.0,7.0,15.0,1568.0,233.0,2428.0,34.0,7.0,1.0,,9.0,37.0,75.0,158.0
Interest > Sports > Track and Field,,26.0,,,74.0,1.0,35.0,1.0,4.0,,,29.0,1.0,,,5.0,22.0,,2.0,1.0,,1.0,2.0,1.0,,,2.0,,47.0,,3.0,,12.0,2.0,,13.0,4.0,1.0,5.0,,1695.0,4.0,,6.0,8.0,4.0,7.0,,3.0,159.0,37.0,54.0,99.0,35.0,1.0,3.0,,12.0,8.0,12.0,,4.0,1.0,,46.0,8.0,34.0,3.0,20.0,,54.0,,12.0,46.0,6.0,3.0,,,7.0,3.0,339.0,,9.0,5.0,154.0,1.0,,2.0,19.0,,,9028.0,,,1.0,,9.0,28.0,4.0,,4.0,1.0,14.0,4.0,,2.0,3.0,342.0,70.0,629.0,13.0,1.0,,2.0,2.0,33.0,50.0,22.0
Interest > Sports > Volleyball,3.0,261.0,10.0,3.0,543.0,22.0,749.0,29.0,24.0,,,288.0,15.0,7.0,4.0,23.0,276.0,,3.0,23.0,1.0,,27.0,8.0,1.0,9.0,17.0,,699.0,,21.0,8.0,213.0,1.0,30.0,131.0,263.0,15.0,31.0,4.0,30068.0,54.0,3.0,55.0,80.0,66.0,130.0,2.0,33.0,244.0,825.0,971.0,520.0,246.0,63.0,39.0,,69.0,271.0,9.0,3.0,32.0,8.0,,375.0,47.0,269.0,115.0,111.0,1.0,1065.0,,84.0,833.0,142.0,61.0,1.0,3.0,286.0,10.0,1479.0,16.0,59.0,37.0,2472.0,1.0,14.0,11.0,226.0,2.0,9.0,62276.0,17.0,17.0,32.0,11.0,11.0,115.0,36.0,22.0,41.0,8.0,215.0,265.0,4.0,36.0,36.0,6552.0,771.0,3821.0,394.0,6.0,2.0,2.0,21.0,41.0,476.0,649.0
Interest > Sports > Walking,,4.0,1.0,,39.0,,2.0,,1.0,,,17.0,4.0,,,1.0,15.0,,,2.0,,,2.0,,,,1.0,,14.0,,,,6.0,,,7.0,,1.0,1.0,,911.0,,,1.0,3.0,,3.0,,1.0,4.0,3.0,4.0,5.0,10.0,,1.0,,2.0,5.0,1.0,,,2.0,,1.0,4.0,9.0,7.0,20.0,,4.0,,8.0,10.0,2.0,,,,16.0,4.0,12.0,,,1.0,20.0,,,,52.0,,,5042.0,,,,2.0,1.0,7.0,3.0,2.0,,,1.0,2.0,,1.0,,964.0,37.0,321.0,,,,,,,,6.0
Interest > Sports > Water Polo,,31.0,8.0,13.0,267.0,13.0,258.0,13.0,21.0,1.0,1.0,130.0,13.0,2.0,6.0,8.0,223.0,1.0,8.0,6.0,7.0,,15.0,4.0,2.0,10.0,14.0,,98.0,,41.0,4.0,92.0,2.0,3.0,90.0,55.0,16.0,26.0,8.0,10906.0,22.0,1.0,14.0,97.0,46.0,61.0,6.0,16.0,25.0,164.0,345.0,145.0,49.0,3.0,3.0,4.0,68.0,110.0,13.0,,19.0,9.0,1.0,47.0,27.0,160.0,66.0,112.0,,224.0,,55.0,251.0,38.0,8.0,1.0,31.0,31.0,11.0,423.0,6.0,12.0,14.0,893.0,,3.0,10.0,101.0,,7.0,31509.0,9.0,13.0,54.0,6.0,5.0,38.0,16.0,29.0,1.0,8.0,48.0,257.0,2.0,12.0,18.0,2603.0,250.0,1726.0,46.0,4.0,1.0,3.0,9.0,37.0,107.0,177.0
Interest > Sports > Weightlifting,,56.0,2.0,1.0,280.0,12.0,420.0,1.0,7.0,,,19.0,4.0,8.0,1.0,1.0,199.0,,1.0,14.0,,,7.0,4.0,,3.0,9.0,,45.0,,4.0,1.0,65.0,,,55.0,6.0,7.0,21.0,1.0,20376.0,41.0,,16.0,59.0,44.0,77.0,,28.0,20.0,77.0,602.0,162.0,12.0,1.0,4.0,2.0,8.0,346.0,19.0,,7.0,1.0,,69.0,10.0,13.0,46.0,63.0,,97.0,,58.0,551.0,17.0,2.0,,39.0,43.0,4.0,1010.0,4.0,16.0,2.0,1044.0,,5.0,2.0,198.0,,2.0,5227.0,5.0,2.0,9.0,9.0,1.0,6.0,9.0,11.0,7.0,7.0,13.0,21.0,1.0,6.0,7.0,4351.0,269.0,1887.0,7.0,3.0,,1.0,9.0,33.0,7.0,22.0
Interest > Sports > Wrestling,1.0,62.0,8.0,2.0,386.0,13.0,389.0,10.0,26.0,,,124.0,11.0,9.0,8.0,6.0,303.0,,4.0,13.0,5.0,2.0,13.0,3.0,1.0,9.0,18.0,,272.0,1.0,35.0,12.0,134.0,2.0,1.0,103.0,97.0,18.0,45.0,22.0,18566.0,21.0,118.0,48.0,151.0,64.0,87.0,5.0,21.0,278.0,269.0,570.0,134.0,47.0,5.0,23.0,3.0,79.0,132.0,9.0,1.0,15.0,8.0,,110.0,37.0,224.0,98.0,166.0,1.0,392.0,,75.0,422.0,35.0,20.0,,44.0,128.0,14.0,873.0,3.0,31.0,18.0,1416.0,3.0,10.0,8.0,143.0,1.0,7.0,18990.0,14.0,8.0,50.0,13.0,13.0,38.0,24.0,42.0,26.0,11.0,60.0,46.0,1.0,12.0,28.0,3415.0,357.0,2337.0,80.0,10.0,,,9.0,13.0,148.0,242.0
Interest > Style & Fashion,9.0,1979.0,51.0,18.0,3133.0,99.0,2344.0,40.0,115.0,1.0,4.0,427.0,85.0,36.0,16.0,23.0,1538.0,6.0,13.0,69.0,8.0,9.0,86.0,29.0,3.0,36.0,77.0,2.0,8127.0,,43.0,47.0,793.0,9.0,4.0,877.0,144.0,54.0,156.0,37.0,78366.0,179.0,136.0,1024.0,416.0,512.0,463.0,8.0,176.0,3808.0,380.0,4097.0,3411.0,262.0,13.0,829.0,9.0,74.0,580.0,27.0,27.0,91.0,38.0,3.0,1557.0,182.0,721.0,421.0,679.0,3.0,356.0,,361.0,3673.0,486.0,839.0,3.0,50.0,416.0,67.0,4791.0,26.0,144.0,33.0,20590.0,16.0,21.0,8.0,935.0,5.0,34.0,272551.0,85.0,6.0,167.0,56.0,893.0,266.0,236.0,165.0,1114.0,51.0,137.0,445.0,7.0,670.0,542.0,35758.0,3095.0,9062.0,66.0,26.0,3.0,13.0,73.0,274.0,161.0,331.0
Interest > Style & Fashion > Body Art,3.0,324.0,14.0,6.0,1772.0,36.0,1116.0,15.0,35.0,,1.0,162.0,34.0,19.0,5.0,6.0,675.0,1.0,6.0,32.0,2.0,4.0,31.0,9.0,2.0,21.0,31.0,1.0,575.0,,13.0,15.0,390.0,2.0,1.0,235.0,41.0,20.0,70.0,23.0,42029.0,70.0,127.0,72.0,198.0,96.0,159.0,3.0,73.0,181.0,88.0,1474.0,701.0,67.0,5.0,29.0,3.0,26.0,348.0,23.0,,30.0,19.0,,74.0,51.0,269.0,146.0,335.0,,75.0,,138.0,1451.0,208.0,52.0,,43.0,198.0,32.0,1989.0,5.0,30.0,17.0,3641.0,3.0,13.0,1.0,498.0,2.0,6.0,98650.0,36.0,2.0,46.0,28.0,16.0,87.0,64.0,66.0,39.0,18.0,50.0,317.0,3.0,34.0,39.0,15865.0,1301.0,4876.0,17.0,12.0,1.0,3.0,31.0,47.0,49.0,79.0
Interest > Style & Fashion > Children's Clothing,1.0,92.0,26.0,6.0,1132.0,17.0,601.0,8.0,23.0,,1.0,103.0,33.0,6.0,6.0,6.0,328.0,2.0,4.0,21.0,3.0,3.0,38.0,7.0,2.0,12.0,12.0,,501.0,,12.0,12.0,188.0,3.0,1.0,182.0,26.0,5.0,39.0,21.0,21808.0,33.0,,72.0,101.0,64.0,111.0,2.0,49.0,947.0,113.0,1268.0,611.0,97.0,5.0,29.0,2.0,25.0,155.0,8.0,1.0,14.0,9.0,2.0,59.0,91.0,229.0,89.0,187.0,,79.0,,157.0,847.0,31.0,84.0,,40.0,52.0,20.0,1665.0,,32.0,11.0,4904.0,4.0,5.0,2.0,246.0,2.0,6.0,101573.0,23.0,2.0,32.0,7.0,14.0,104.0,48.0,44.0,59.0,14.0,34.0,280.0,2.0,43.0,48.0,6690.0,705.0,3836.0,19.0,2.0,,2.0,15.0,45.0,51.0,93.0
Interest > Style & Fashion > Designer Clothing,3.0,1671.0,24.0,7.0,2194.0,60.0,1481.0,7.0,68.0,,3.0,182.0,28.0,26.0,5.0,7.0,990.0,4.0,9.0,36.0,4.0,4.0,32.0,16.0,,19.0,41.0,1.0,7387.0,,16.0,27.0,516.0,3.0,3.0,589.0,68.0,28.0,90.0,23.0,48819.0,93.0,124.0,948.0,240.0,404.0,291.0,2.0,106.0,3584.0,145.0,2793.0,2203.0,67.0,8.0,798.0,4.0,27.0,289.0,18.0,25.0,23.0,20.0,,1333.0,44.0,252.0,216.0,361.0,2.0,101.0,,206.0,2559.0,142.0,780.0,2.0,41.0,134.0,32.0,3187.0,15.0,48.0,11.0,15881.0,5.0,8.0,4.0,537.0,2.0,25.0,88793.0,40.0,2.0,87.0,22.0,862.0,101.0,162.0,89.0,952.0,19.0,53.0,330.0,6.0,586.0,473.0,17475.0,1589.0,6610.0,28.0,8.0,1.0,4.0,37.0,259.0,67.0,127.0
Interest > Style & Fashion > Fashion Trends,6.0,1492.0,16.0,8.0,2323.0,69.0,2063.0,27.0,70.0,,3.0,169.0,31.0,32.0,9.0,12.0,1196.0,5.0,5.0,53.0,2.0,3.0,29.0,24.0,,19.0,53.0,2.0,7240.0,,29.0,32.0,626.0,4.0,3.0,627.0,86.0,31.0,107.0,23.0,69565.0,114.0,130.0,932.0,271.0,428.0,367.0,5.0,123.0,3262.0,263.0,3496.0,2571.0,80.0,8.0,781.0,2.0,30.0,357.0,20.0,25.0,51.0,23.0,1.0,1373.0,48.0,219.0,260.0,395.0,3.0,233.0,,284.0,3146.0,355.0,723.0,2.0,42.0,322.0,31.0,4075.0,21.0,79.0,20.0,15998.0,8.0,11.0,4.0,706.0,1.0,27.0,80605.0,45.0,5.0,107.0,43.0,853.0,71.0,173.0,98.0,1041.0,25.0,78.0,364.0,4.0,570.0,462.0,29226.0,1908.0,7505.0,41.0,17.0,1.0,9.0,39.0,251.0,63.0,149.0
Interest > Style & Fashion > High Fashion,6.0,1737.0,41.0,16.0,2073.0,78.0,1979.0,26.0,75.0,,3.0,326.0,63.0,31.0,8.0,15.0,1220.0,5.0,11.0,49.0,5.0,7.0,75.0,22.0,2.0,26.0,62.0,1.0,7066.0,,27.0,37.0,561.0,6.0,4.0,677.0,99.0,40.0,114.0,29.0,65803.0,111.0,126.0,949.0,312.0,456.0,361.0,4.0,137.0,3001.0,252.0,3340.0,1870.0,187.0,9.0,787.0,6.0,59.0,440.0,26.0,24.0,67.0,25.0,3.0,1366.0,154.0,551.0,310.0,510.0,3.0,194.0,,225.0,2997.0,307.0,724.0,1.0,46.0,306.0,44.0,3926.0,18.0,79.0,27.0,15804.0,11.0,18.0,7.0,746.0,2.0,29.0,205912.0,59.0,6.0,125.0,44.0,867.0,213.0,186.0,124.0,941.0,29.0,100.0,394.0,7.0,591.0,470.0,27718.0,2278.0,7632.0,40.0,15.0,1.0,5.0,45.0,256.0,103.0,265.0
Interest > Style & Fashion > Street Style,8.0,367.0,40.0,9.0,1887.0,51.0,1318.0,28.0,59.0,1.0,1.0,278.0,52.0,20.0,10.0,14.0,905.0,2.0,6.0,44.0,4.0,5.0,66.0,14.0,3.0,18.0,40.0,2.0,1138.0,,29.0,24.0,510.0,6.0,2.0,410.0,103.0,28.0,101.0,27.0,44680.0,88.0,11.0,120.0,239.0,122.0,233.0,4.0,119.0,1074.0,280.0,1796.0,1695.0,189.0,6.0,48.0,6.0,44.0,360.0,26.0,3.0,56.0,27.0,3.0,216.0,145.0,486.0,231.0,444.0,1.0,229.0,,236.0,1871.0,392.0,152.0,2.0,45.0,293.0,43.0,2785.0,14.0,95.0,27.0,7462.0,8.0,17.0,4.0,583.0,3.0,13.0,200762.0,54.0,2.0,91.0,40.0,39.0,180.0,93.0,104.0,199.0,30.0,89.0,362.0,2.0,108.0,92.0,24383.0,1906.0,6334.0,43.0,15.0,1.0,10.0,47.0,58.0,99.0,222.0
Interest > Talk Radio,71.0,6875.0,208.0,143.0,7798.0,666.0,4719.0,371.0,950.0,17.0,27.0,2273.0,677.0,115.0,73.0,210.0,8055.0,34.0,103.0,227.0,106.0,30.0,338.0,212.0,14.0,286.0,584.0,37.0,284749.0,14.0,900.0,335.0,3423.0,78.0,60.0,5459.0,788.0,434.0,797.0,209.0,123109.0,882.0,275.0,5198.0,2108.0,1864.0,2641.0,88.0,733.0,11735.0,2202.0,13493.0,30307.0,1040.0,118.0,2058.0,53.0,735.0,1869.0,83.0,257.0,438.0,280.0,15.0,5423.0,744.0,2959.0,2551.0,2115.0,38.0,3782.0,1.0,1230.0,8208.0,2029.0,4082.0,41.0,114.0,1316.0,348.0,10881.0,219.0,1756.0,257.0,73783.0,140.0,76.0,142.0,2366.0,49.0,354.0,581653.0,566.0,234.0,1170.0,241.0,3436.0,1073.0,1727.0,1022.0,3210.0,300.0,1198.0,1161.0,44.0,2863.0,3365.0,63420.0,8259.0,31489.0,929.0,308.0,27.0,106.0,290.0,1069.0,1445.0,3020.0
Interest > Talk Radio > Business News Radio,71.0,5544.0,202.0,142.0,7623.0,651.0,4555.0,361.0,912.0,17.0,26.0,2244.0,657.0,113.0,72.0,203.0,7889.0,32.0,102.0,225.0,104.0,29.0,330.0,199.0,12.0,282.0,566.0,35.0,282225.0,14.0,891.0,323.0,3308.0,75.0,59.0,5206.0,775.0,427.0,785.0,203.0,119809.0,855.0,256.0,4614.0,2082.0,1727.0,2591.0,87.0,711.0,9994.0,2151.0,13073.0,28464.0,1014.0,117.0,1873.0,53.0,729.0,1789.0,81.0,238.0,429.0,276.0,15.0,3877.0,740.0,2902.0,2471.0,2086.0,37.0,3710.0,1.0,1170.0,7874.0,1990.0,3421.0,38.0,112.0,1250.0,340.0,10633.0,210.0,1736.0,256.0,70601.0,140.0,76.0,139.0,2315.0,48.0,350.0,571957.0,549.0,226.0,1133.0,236.0,3263.0,1047.0,1639.0,993.0,2844.0,297.0,1183.0,1153.0,43.0,2413.0,3183.0,61705.0,7975.0,30934.0,914.0,300.0,27.0,97.0,287.0,1009.0,1426.0,2975.0
Interest > Talk Radio > Educational Radio,11.0,3429.0,34.0,44.0,1568.0,269.0,855.0,80.0,337.0,5.0,7.0,446.0,176.0,17.0,24.0,61.0,2100.0,10.0,32.0,64.0,41.0,8.0,66.0,69.0,2.0,104.0,173.0,9.0,260443.0,2.0,215.0,113.0,1487.0,21.0,11.0,1963.0,254.0,210.0,194.0,74.0,14108.0,137.0,163.0,2474.0,643.0,614.0,1336.0,23.0,158.0,4650.0,535.0,6207.0,7962.0,116.0,23.0,839.0,8.0,215.0,440.0,39.0,100.0,104.0,92.0,3.0,1972.0,108.0,401.0,918.0,359.0,12.0,1110.0,1.0,336.0,1962.0,357.0,1804.0,15.0,59.0,145.0,85.0,3169.0,67.0,511.0,84.0,28672.0,45.0,16.0,36.0,473.0,15.0,64.0,27431.0,138.0,60.0,417.0,44.0,1832.0,161.0,532.0,325.0,1152.0,71.0,358.0,397.0,11.0,958.0,1382.0,10356.0,1793.0,10739.0,257.0,109.0,7.0,34.0,49.0,375.0,381.0,711.0
